"SurveyID" "SiteCode" "SiteLongitude" "SiteLatitude" "coral_imputation" "algae_imputation" "CCA_imputation" "rubble_imputation" "micro_mats_imputation" "rock_imputation" "sand_imputation" "seagrass_imputation" "other_inverts_imputation" 
"3423" 912349294 "CAN94" -15.379002 27.961609 0.000745675770695762 0.264947930960411 0.132025001313706 0 0.21852436071485 0.013023889038474 0.00876024755079203 0 0.00996891959311656
"3424" 912349295 "CAN94" -15.379002 27.961609 0.000745675770695762 0.264947930960411 0.132025001313706 0 0.21852436071485 0.013023889038474 0.00876024755079203 0 0.00996891959311656
"3425" 912350134 "LHI53" 159.057773 -31.523464 0.348525469168901 0.268096514745308 0 0.195710455764075 0 0 0.144772117962467 0.0428954423592493 0
"3426" 912350212 "EMR41" 159.09327 -29.93465 0.02 0.9 0 0 0 0 0.08 0 0
"3427" 912350213 "EMR41" 159.09327 -29.93465 0.07 0.75 0 0 0 0.04 0.14 0 0
"3428" 912350228 "EMR42" 159.0847 -29.94249 0.37 0.13 0 0.01 0 0.4 0.09 0 0
"3429" 912350229 "EMR42" 159.0847 -29.94249 0.342314819969891 0.26245899610264 0.0134823163388908 0.00645 0 0.261677541430351 0.0838138312941222 0 0.00017487179487398
"3430" 912350232 "EMR40" 159.09767 -29.4435 0.03 0.92 0 0 0 0.04 0.01 0 0
"3431" 912350233 "EMR40" 159.09767 -29.4435 0.3 0.69 0.01 0 0 0 0 0 0
"3432" 912350234 "EMR38" 159.065667 -29.453716 0.05 0.59 0.06 0 0 0.26 0.04 0 0
"3433" 912350235 "EMR38" 159.065667 -29.453716 0.13 0.54 0.07 0 0 0.26 0 0 0
"3434" 912350236 "EMR39" 159.11502 -29.4429 0.63 0.32 0 0 0 0.03 0.02 0 0
"3435" 912350237 "EMR39" 159.11502 -29.4429 0.29 0.31 0 0.03 0 0.33 0.04 0 0
"3436" 912350238 "EMR35" 159.1216 -29.477283 0.26 0.72 0.02 0 0 0 0 0 0
"3437" 912350239 "EMR35" 159.1216 -29.477283 0.19 0.08 0.73 0 0 0 0 0 0
"3438" 912350240 "EMR34" 159.076616 -29.48476 0.45 0.28 0.27 0 0 0 0 0 0
"3439" 912350241 "EMR34" 159.076616 -29.48476 0.28 0 0.68 0 0 0 0 0 0.04
"3440" 912350242 "EMR36" 159.1422 -29.45436 0.37 0.56 0.07 0 0 0 0 0 0
"3441" 912350243 "EMR36" 159.1422 -29.45436 0.31 0.14 0.54 0 0 0 0 0 0.01
"3442" 912350244 "EMR37" 159.06495 -29.48267 0.15 0.63 0.22 0 0 0 0 0 0
"3443" 912350245 "EMR37" 159.06495 -29.48267 0.26 0.3 0.44 0 0 0 0 0 0
"3444" 912350275 "LHI52" 159.2853 -31.81209 0.0548302872062663 0.245430809399478 0.563968668407311 0 0.0966057441253264 0 0 0 0.0391644908616188
"3445" 912350289 "LHI52" 159.2853 -31.81209 0.0877867285078367 0.256743325630453 0.514664361737051 0 0.0835103260818659 3.48529411786032e-05 3.46083788930783e-05 0 0.0533887286341539
"3446" 912350294 "RAJA34" 131.14981 -0.95579 0.656565656565657 0.151515151515152 0.0505050505050505 0 0.0202020202020202 0.0606060606060606 0.0404040404040404 0 0.0202020202020202
"3447" 912350295 "RAJA34" 131.14981 -0.95579 0.64 0.08 0.04 0 0.01 0.06 0.08 0 0.09
"3448" 912350313 "raja35" 130.03017 0.17251 0.28 0.17 0.02 0 0.04 0.18 0.12 0 0.19
"3449" 912350314 "raja35" 130.03017 0.17251 0.319587628865979 0.350515463917526 0.0206185567010309 0 0.0103092783505155 0.0515463917525773 0.0618556701030928 0 0.185567010309278
"3450" 912350315 "RAJA37" 130.00693 0.17066 0.37 0.05 0.08 0 0 0.03 0 0 0.47
"3451" 912350316 "RAJA37" 130.00693 0.17066 0.282828282828283 0.0404040404040404 0 0 0 0.0707070707070707 0 0 0.606060606060606
"3452" 912350317 "RAJA36" 130.00685 0.17229 0.57 0 0.01 0 0 0.15 0 0 0.27
"3453" 912350318 "RAJA36" 130.00685 0.17229 0.434343434343434 0 0.0101010101010101 0 0.0202020202020202 0.171717171717172 0.0202020202020202 0 0.343434343434343
"3454" 912350319 "RAJA38" 130.45433 -0.5093 0.275510204081633 0.0408163265306122 0.0102040816326531 0 0 0.418367346938776 0.153061224489796 0 0.102040816326531
"3455" 912350320 "RAJA38" 130.45433 -0.5093 0.306122448979592 0.163265306122449 0.0816326530612245 0 0 0.26530612244898 0.0714285714285714 0 0.112244897959184
"3456" 912350321 "RAJA40" 130.45988 -0.52209 0.494949494949495 0.0202020202020202 0.0404040404040404 0 0.0101010101010101 0.272727272727273 0.0303030303030303 0 0.131313131313131
"3457" 912350322 "RAJA40" 130.45988 -0.52209 0.43 0.08 0 0 0 0.07 0.12 0 0.3
"3458" 912350323 "RAJA39" 130.45984 -0.51312 0.595744680851064 0.0531914893617021 0 0 0 0.223404255319149 0.0851063829787234 0 0.0425531914893617
"3459" 912350324 "RAJA39" 130.45984 -0.51312 0.19 0.04 0 0 0 0.43 0.19 0 0.15
"3460" 912350327 "RAJA41" 130.51994 -0.5635 0.676767676767677 0.0101010101010101 0 0 0 0.222222222222222 0.0606060606060606 0 0.0303030303030303
"3461" 912350328 "RAJA41" 130.51994 -0.5635 0.677083333333333 0.0416666666666667 0 0 0 0.135416666666667 0.0104166666666667 0 0.135416666666667
"3462" 912350331 "RAJA42" 130.64153 -2.00037 0.32 0.04 0.05 0 0 0.21 0.01 0 0.37
"3463" 912350332 "RAJA42" 130.64153 -2.00037 0.404040404040404 0.0303030303030303 0.0505050505050505 0 0 0.242424242424242 0.0909090909090909 0 0.181818181818182
"3464" 912350333 "RAJA43" 130.63654 -2.00466 0.222222222222222 0.111111111111111 0.0606060606060606 0 0.0202020202020202 0.282828282828283 0.0202020202020202 0 0.282828282828283
"3465" 912350334 "RAJA43" 130.63654 -2.00466 0.418367346938776 0.0102040816326531 0.13265306122449 0 0 0.244897959183673 0 0 0.193877551020408
"3466" 912350335 "RAJA44" 130.62825 -2.00821 0.649484536082474 0.0309278350515464 0.0206185567010309 0 0.0309278350515464 0.103092783505155 0 0 0.164948453608247
"3467" 912350336 "RAJA44" 130.62825 -2.00821 0.36 0 0 0 0 0.31 0.08 0 0.25
"3468" 912350337 "RAJA45" 130.46458 -1.97103 0.232323232323232 0.505050505050505 0.0202020202020202 0 0.0101010101010101 0.0505050505050505 0.0606060606060606 0 0.121212121212121
"3469" 912350338 "RAJA45" 130.46458 -1.97103 0.44 0.16 0.01 0 0 0.13 0.09 0 0.17
"3470" 912350339 "RAJA46" 130.49767 -1.96843 0.606060606060606 0.0909090909090909 0.0707070707070707 0 0.0303030303030303 0.0505050505050505 0 0 0.151515151515152
"3471" 912350340 "RAJA46" 130.49767 -1.96843 0.12 0.11 0.05 0 0.06 0.14 0.06 0 0.46
"3472" 912350341 "RAJA48" 130.56795 -2.21882 0.387755102040816 0.0816326530612245 0.0102040816326531 0 0.0102040816326531 0.0612244897959184 0.0306122448979592 0 0.418367346938776
"3473" 912350342 "RAJA48" 130.56795 -2.21882 0.48 0.17 0.02 0 0.02 0.17 0.04 0 0.1
"3474" 912350343 "RAJA49" 130.54764 -2.21914 0.11 0.12 0.07 0 0.08 0.06 0 0 0.56
"3475" 912350344 "RAJA49" 130.54764 -2.21914 0.3 0.09 0.12 0 0.04 0.06 0.03 0 0.36
"3476" 912350345 "RAJA47" 130.56073 -2.21892 0.373737373737374 0.0606060606060606 0 0 0.0101010101010101 0.181818181818182 0.0606060606060606 0 0.313131313131313
"3477" 912350346 "RAJA47" 130.56073 -2.21892 0.319587628865979 0.0515463917525773 0.0206185567010309 0 0.0206185567010309 0.0927835051546392 0.0206185567010309 0 0.474226804123711
"3478" 912350347 "RAJA50" 130.6011 -2.22591 0.383838383838384 0.0606060606060606 0 0 0 0 0.0303030303030303 0 0.525252525252525
"3479" 912350348 "RAJA50" 130.6011 -2.22591 0.224489795918367 0.0918367346938776 0.0408163265306122 0 0 0.326530612244898 0.0204081632653061 0 0.295918367346939
"3480" 912350349 "RAJA51" 130.6115 -2.22082 0.58 0.05 0.01 0 0 0.13 0.03 0 0.2
"3481" 912350350 "RAJA51" 130.6115 -2.22082 0.343434343434343 0.151515151515152 0.0404040404040404 0 0 0.121212121212121 0 0 0.343434343434343
"3482" 912350351 "RAJA52" 130.60385 -2.19118 0.616161616161616 0.0404040404040404 0.0202020202020202 0 0 0.292929292929293 0 0 0.0303030303030303
"3483" 912350352 "RAJA52" 130.60385 -2.19118 0.21875 0.0416666666666667 0.0520833333333333 0 0 0.59375 0 0 0.09375
"3484" 912350353 "RAJA54" 130.683 -2.02615 0.438775510204082 0.112244897959184 0.0612244897959184 0 0.0306122448979592 0.102040816326531 0.0102040816326531 0 0.244897959183673
"3485" 912350354 "RAJA54" 130.683 -2.02615 0.23 0.08 0.02 0 0 0.22 0 0 0.45
"3486" 912350355 "RAJA53" 130.69229 -2.02469 0.26 0.02 0.02 0 0.01 0.07 0.05 0 0.57
"3487" 912350356 "RAJA53" 130.69229 -2.02469 0.37 0.09 0.13 0 0 0.04 0 0 0.37
"3488" 912350687 "COOK5" -159.81815 -21.2586 0.332316320973069 0.0713230728525795 0.3956138622017 8.17258118616213e-05 0.214896082924758 0.0190687337357009 0.00409543265555006 0 0.000513952085282166
"3489" 912350688 "COOK5" -159.81815 -21.2586 0.332316320973069 0.0713230728525795 0.3956138622017 8.17258118616213e-05 0.214896082924758 0.0190687337357009 0.00409543265555006 0 0.000513952085282166
"3490" 912350806 "SI29" 153.2278 -29.98321 0 0.684210526313684 0 0 0 0.189473684183789 0.126315789502526 0 0
"3491" 912350840 "SI12" 153.182652 -30.241563 0.0764601400100704 0.569204748483025 0.192843351577642 0 0.0235194863037685 0.0562126650794286 0.0503615595336034 0.000179999999999998 0.0687868053226766
"3492" 912350841 "SI18" 153.26844 -30.20261 0.225514016199124 0.411281104088462 0.214917330766964 0 0.0286887666738546 0.0454637897045054 0.0190748776899123 0.000179999999999998 0.0683243976468245
"3493" 912350844 "SI18" 153.26844 -30.20261 0.225514016199124 0.411281104088462 0.214917330766964 0 0.0286887666738546 0.0454637897045054 0.0190748776899123 0.000179999999999998 0.0683243976468245
"3494" 912350845 "SI17" 153.2676 -30.2019 0.140650559840955 0.457501633830004 0.187635628640192 0 0.0368587666738545 0.047860550451695 0.0154469098212201 0.000179999999999998 0.0763616012944204
"3495" 912350852 "SI12" 153.182652 -30.241563 0.0764601400100704 0.569204748483025 0.192843351577642 0 0.0235194863037685 0.0562126650794286 0.0503615595336034 0.000179999999999998 0.0687868053226766
"3496" 912350854 "SI16" 153.26781 -30.20451 0.140650559840955 0.570656614289171 0.118193331636489 0 0.0388787666738545 0.0549194996485029 0.0154469098212201 0.000179999999999998 0.0644477715071897
"3497" 912350859 "GOC10" -109.41051 23.44133 0.07 0.9 0.01 0 0 0.02 0 0 0
"3498" 912350860 "GOC10" -109.41051 23.44133 0.0285714285708571 0.580952381017429 0 0 0 0.133333333304 0.257142857107714 0 0
"3499" 912350861 "GOC11" -109.40623 23.45921 0.136842105267263 0.599999999988 0.0105263157897895 0 0.0105263157897895 0.0105263157897895 0.0947368421081053 0 0.136842105267263
"3500" 912350862 "GOC11" -109.40623 23.45921 0.126315789488737 0.799999999982 0.0105263157898947 0 0 0 0.0210526315797895 0 0.0421052631595789
"3501" 912350863 "GOC12" -109.42166 23.36071 0.13 0.77 0.02 0 0 0 0.01 0 0.07
"3502" 912350864 "GOC12" -109.42166 23.36071 0.17 0.82 0 0 0 0.01 0 0 0
"3503" 912350865 "GOC13" -109.42063 23.35763 0.09 0.78 0.07 0 0 0 0.05 0 0.01
"3504" 912350866 "GOC13" -109.42063 23.35763 0.27 0.55 0.01 0 0 0.04 0.12 0 0.01
"3505" 912350867 "GOC14" -109.41343 23.40803 0.12 0.83 0.01 0 0 0.01 0 0 0.03
"3506" 912350868 "GOC14" -109.41343 23.40803 0.200000000044 0.473684210475789 0 0 0 0 0 0 0.326315789480211
"3507" 912350869 "GOC15" -109.41787 23.44567 0.228571428555429 0.647619047637048 0.0571428571388572 0 0 0.0380952380992381 0 0 0.0285714285694286
"3508" 912350870 "GOC15" -109.41787 23.44567 0.24 0.67 0 0 0 0.04 0.03 0 0.02
"3509" 912350871 "GOC16" -109.4172 23.40432 0.19 0.69 0 0 0 0 0.12 0 0
"3510" 912350872 "GOC16" -109.4172 23.40432 0.284210526292842 0.568421052605684 0 0 0 0 0.147368421101474 0 0
"3511" 912350873 "GOC17" -110.41318 24.56411 0.02 0.85 0.05 0 0 0 0.04 0 0.04
"3512" 912350874 "GOC17" -110.41318 24.56411 0 0.871428571417429 0.0428571428608571 0 0 0 0 0 0.0857142857217143
"3513" 912350875 "GOC18" -110.36496 24.43005 0.989247311827957 0 0 0 0 0.010752688172043 0 0 0
"3514" 912350876 "GOC18" -110.36496 24.43005 0.902173913043478 0.0543478260869565 0.0217391304347826 0 0 0.0108695652173913 0 0 0.0108695652173913
"3515" 912350877 "GOC19" -110.3054 24.39237 0.408163265306122 0.357142857142857 0.0408163265306122 0 0 0.142857142857143 0.0408163265306122 0 0.0102040816326531
"3516" 912350878 "GOC19" -110.3054 24.39237 0.333333333333333 0.313131313131313 0.0404040404040404 0 0.0101010101010101 0.191919191919192 0.101010101010101 0 0.0101010101010101
"3517" 912350879 "GOC9" -109.40725 23.4613 0.11 0.58 0.01 0 0.01 0.02 0.23 0 0.04
"3518" 912351273 "QAT9" 51.60062 24.74531 0.389123011308004 0.0388290363343088 0.243456180384383 0 0.219352941183224 0.122683490139643 0.0457955641518743 0 0.0415513635279791
"3519" 912351274 "QAT10" 51.76769 24.77907 0.396049600877165 0.0385672181524906 0.243891588547648 0 0.220770492203632 0.12790848859357 0.0442234800455044 0 0.0369461425426153
"3520" 912351275 "QAT11" 52.64228 25.71472 0.381187436805351 0.0546813425970067 0.270794532451515 0 0.21650719928989 0.123976086714481 0.0317485292970921 0 0.0367205025534112
"3521" 912351276 "QAT12" 52.66863 25.54666 0.386709604675935 0.0355641584421927 0.270633764821672 0 0.222326890831187 0.119016854363621 0.034269844255671 0 0.0355535123165167
"3522" 912351322 "WA110" 114.0008 -28.865 0.478316458079639 0.406366177838416 0.0180788333333333 0 0.00725444307015736 0.00958883240568955 0.000397333333333333 0 0.0059975612244898
"3523" 912351323 "WA111" 113.97143 -28.86643 0.469557081886204 0.39476390003797 0.0195865188774892 0 0.0175062102254891 0.0100827547928262 0.00582664100185529 0 0.0060415612244898
"3524" 912351324 "WA112" 113.95493 -28.966267 0.138008332536232 0.772189326375589 0.0389160332475528 5.25394045469838e-06 0.0273249207962793 0.00704992143528791 0.0141501153770568 0 0.0134533615736781
"3525" 912351431 "GBR115" 145.4649 -14.69171 0 0.723809523774476 0 0 0 0.0476190476209524 0.228571428604571 0 0
"3526" 912351432 "GBR116" 145.449052 -14.682851 0.52013564389371 0.183416172089496 0.0129083088745902 0 0.0835316520362428 0.0822135844309699 0.147441327678191 0 0.0302846767849449
"3527" 912351460 "JMP-S35" 115.003997 -30.346666 0.0069252380952381 0.827612166666667 0.0538341666666666 0 0 0.001521 0.0423733809523809 0.0564516666666666 0.0101086507936508
"3528" 912351461 "JMP-S35" 115.003997 -30.346666 0.0069252380952381 0.827612166666667 0.0538341666666666 0 0 0.001521 0.0423733809523809 0.0564516666666666 0.0101086507936508
"3529" 912351462 "JMP-S35" 115.003997 -30.346666 0.0069252380952381 0.827612166666667 0.0538341666666666 0 0 0.001521 0.0423733809523809 0.0564516666666666 0.0101086507936508
"3530" 912351463 "JMP-S35" 115.003997 -30.346666 0.0069252380952381 0.827612166666667 0.0538341666666666 0 0 0.001521 0.0423733809523809 0.0564516666666666 0.0101086507936508
"3531" 912351468 "JMP-S25" 114.953651 -30.120733 0.0163942861080519 0.771747950057953 0.103602571428571 0 0.00756414141414141 0.0281601827034193 0.0274843630742378 0.00798384033613446 0.046737666594294
"3532" 912351469 "JMP-S25" 114.953651 -30.120733 0.0163942861080519 0.771747950057953 0.103602571428571 0 0.00756414141414141 0.0281601827034193 0.0274843630742378 0.00798384033613446 0.046737666594294
"3533" 912351470 "JMP-S25" 114.953651 -30.120733 0.0163942861080519 0.771747950057953 0.103602571428571 0 0.00756414141414141 0.0281601827034193 0.0274843630742378 0.00798384033613446 0.046737666594294
"3534" 912351471 "JMP-S25" 114.953651 -30.120733 0.0163942861080519 0.771747950057953 0.103602571428571 0 0.00756414141414141 0.0281601827034193 0.0274843630742378 0.00798384033613446 0.046737666594294
"3535" 912351472 "JMP-S6" 114.97248 -30.290065 0.00654461904761905 0.830817571428572 0.0924434880952381 0 0 0.00233779761904762 0.031382380952381 0.0116115 0.0453938333333333
"3536" 912351473 "JMP-S6" 114.97248 -30.290065 0.00654461904761905 0.830817571428572 0.0924434880952381 0 0 0.00233779761904762 0.031382380952381 0.0116115 0.0453938333333333
"3537" 912351474 "JMP-S6" 114.97248 -30.290065 0.00654461904761905 0.830817571428572 0.0924434880952381 0 0 0.00233779761904762 0.031382380952381 0.0116115 0.0453938333333333
"3538" 912351475 "JMP-S6" 114.97248 -30.290065 0.00654461904761905 0.830817571428572 0.0924434880952381 0 0 0.00233779761904762 0.031382380952381 0.0116115 0.0453938333333333
"3539" 912351476 "JMP-S8" 114.948913 -30.134033 0.0164342861080519 0.771722546549209 0.104702571428571 0 0.00756414141414141 0.0273897879666842 0.0259443630736898 0.00801384033613446 0.047265166594294
"3540" 912351477 "JMP-S8" 114.948913 -30.134033 0.0164342861080519 0.771722546549209 0.104702571428571 0 0.00756414141414141 0.0273897879666842 0.0259443630736898 0.00801384033613446 0.047265166594294
"3541" 912351478 "JMP-S8" 114.948913 -30.134033 0.0164342861080519 0.771722546549209 0.104702571428571 0 0.00756414141414141 0.0273897879666842 0.0259443630736898 0.00801384033613446 0.047265166594294
"3542" 912351479 "JMP-S8" 114.948913 -30.134033 0.0164342861080519 0.771722546549209 0.104702571428571 0 0.00756414141414141 0.0273897879666842 0.0259443630736898 0.00801384033613446 0.047265166594294
"3543" 912351480 "JMP-S2" 114.992065 -30.215232 0.0135685714285714 0.800436465525701 0.0926656904761904 0 0.00804414141414142 0.0277380815390503 0.041775631579005 0.00188607843137255 0.0226571388888889
"3544" 912351481 "JMP-S2" 114.992065 -30.215232 0.0135685714285714 0.800436465525701 0.0926656904761904 0 0.00804414141414142 0.0277380815390503 0.041775631579005 0.00188607843137255 0.0226571388888889
"3545" 912351482 "JMP-S2" 114.992065 -30.215232 0.0135685714285714 0.800436465525701 0.0926656904761904 0 0.00804414141414142 0.0277380815390503 0.041775631579005 0.00188607843137255 0.0226571388888889
"3546" 912351483 "JMP-S2" 114.992065 -30.215232 0.0135685714285714 0.800436465525701 0.0926656904761904 0 0.00804414141414142 0.0277380815390503 0.041775631579005 0.00188607843137255 0.0226571388888889
"3547" 912351484 "JMP-S12" 114.99295 -30.181365 0.0132919047619048 0.786469612016789 0.104219023809524 0 0.00756414141414141 0.0257580815390503 0.042425631579005 0.00284607843137255 0.0227501388888889
"3548" 912351485 "JMP-S12" 114.99295 -30.181365 0.0132919047619048 0.786469612016789 0.104219023809524 0 0.00756414141414141 0.0257580815390503 0.042425631579005 0.00284607843137255 0.0227501388888889
"3549" 912351486 "JMP-S12" 114.99295 -30.181365 0.0132919047619048 0.786469612016789 0.104219023809524 0 0.00756414141414141 0.0257580815390503 0.042425631579005 0.00284607843137255 0.0227501388888889
"3550" 912351487 "JMP-S12" 114.99295 -30.181365 0.0132919047619048 0.786469612016789 0.104219023809524 0 0.00756414141414141 0.0257580815390503 0.042425631579005 0.00284607843137255 0.0227501388888889
"3551" 912351488 "JMP-S13" 114.993515 -30.226833 0.0132919047619048 0.800676465525701 0.0919990238095238 0 0.00804414141414142 0.0277380815390503 0.042425631579005 0.00284607843137255 0.0213038055555555
"3552" 912351489 "JMP-S13" 114.993515 -30.226833 0.0132919047619048 0.800676465525701 0.0919990238095238 0 0.00804414141414142 0.0277380815390503 0.042425631579005 0.00284607843137255 0.0213038055555555
"3553" 912351490 "JMP-S13" 114.993515 -30.226833 0.0132919047619048 0.800676465525701 0.0919990238095238 0 0.00804414141414142 0.0277380815390503 0.042425631579005 0.00284607843137255 0.0213038055555555
"3554" 912351491 "JMP-S13" 114.993515 -30.226833 0.0132919047619048 0.800676465525701 0.0919990238095238 0 0.00804414141414142 0.0277380815390503 0.042425631579005 0.00284607843137255 0.0213038055555555
"3555" 912351492 "JMP-S18" 115.169563 -30.75415 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3556" 912351493 "JMP-S18" 115.169563 -30.75415 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3557" 912351494 "JMP-S18" 115.169563 -30.75415 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3558" 912351495 "JMP-S18" 115.169563 -30.75415 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3559" 912351496 "JMP-S38" 115.18695 -30.799182 0.0102152380952381 0.810927833333334 0.0856505 0 0.000114499999999997 0.001181 0.0303543809523809 0.0344416666666666 0.0254838174603174
"3560" 912351497 "JMP-S38" 115.18695 -30.799182 0.0102152380952381 0.810927833333334 0.0856505 0 0.000114499999999997 0.001181 0.0303543809523809 0.0344416666666666 0.0254838174603174
"3561" 912351498 "JMP-S38" 115.18695 -30.799182 0.0102152380952381 0.810927833333334 0.0856505 0 0.000114499999999997 0.001181 0.0303543809523809 0.0344416666666666 0.0254838174603174
"3562" 912351499 "JMP-S38" 115.18695 -30.799182 0.0102152380952381 0.810927833333334 0.0856505 0 0.000114499999999997 0.001181 0.0303543809523809 0.0344416666666666 0.0254838174603174
"3563" 912351504 "JMP-S23" 115.029983 -30.485134 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3564" 912351505 "JMP-S23" 115.029983 -30.485134 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3565" 912351506 "JMP-S23" 115.029983 -30.485134 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3566" 912351507 "JMP-S23" 115.029983 -30.485134 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3567" 912351508 "JMP-S4" 114.999732 -30.433767 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3568" 912351509 "JMP-S4" 114.999732 -30.433767 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3569" 912351510 "JMP-S4" 114.999732 -30.433767 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3570" 912351511 "JMP-S4" 114.999732 -30.433767 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3571" 912351512 "JMP-S28" 115.048866 -30.589134 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3572" 912351513 "JMP-S28" 115.048866 -30.589134 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3573" 912351514 "JMP-S28" 115.048866 -30.589134 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3574" 912351515 "JMP-S28" 115.048866 -30.589134 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3575" 912351516 "JMP-S22" 115.064819 -30.58995 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3576" 912351517 "JMP-S22" 115.064819 -30.58995 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3577" 912351518 "JMP-S22" 115.064819 -30.58995 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3578" 912351519 "JMP-S22" 115.064819 -30.58995 0.0101452380952381 0.808056333333334 0.0899621666666667 0 0 0.0011085 0.0301083809523809 0.0368716666666666 0.0256238174603174
"3579" 912351520 "JMP-S27" 115.113365 -30.625499 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3580" 912351521 "JMP-S27" 115.113365 -30.625499 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3581" 912351522 "JMP-S27" 115.113365 -30.625499 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3582" 912351523 "JMP-S27" 115.113365 -30.625499 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3583" 912351524 "JMP-S30" 115.123901 -30.6462 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3584" 912351525 "JMP-S30" 115.123901 -30.6462 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3585" 912351526 "JMP-S30" 115.123901 -30.6462 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3586" 912351527 "JMP-S30" 115.123901 -30.6462 0.0102119047619048 0.812169238095239 0.0856505 0 0.000206166666666664 0.001101 0.0301783809523809 0.0344416666666666 0.0254838174603174
"3587" 912351528 "JMP-S31" 114.942169 -30.169166 0.0149947619047619 0.773287659635837 0.104702571428571 0 0.00756414141414141 0.0241060815390503 0.0249016315790051 0.00807384033613446 0.0474032857142857
"3588" 912351529 "JMP-S31" 114.942169 -30.169166 0.0149947619047619 0.773287659635837 0.104702571428571 0 0.00756414141414141 0.0241060815390503 0.0249016315790051 0.00807384033613446 0.0474032857142857
"3589" 912351530 "JMP-S31" 114.942169 -30.169166 0.0149947619047619 0.773287659635837 0.104702571428571 0 0.00756414141414141 0.0241060815390503 0.0249016315790051 0.00807384033613446 0.0474032857142857
"3590" 912351531 "JMP-S31" 114.942169 -30.169166 0.0149947619047619 0.773287659635837 0.104702571428571 0 0.00756414141414141 0.0241060815390503 0.0249016315790051 0.00807384033613446 0.0474032857142857
"3591" 912351532 "JMP-S7" 114.955497 -30.171249 0.0149947619047619 0.773287659635837 0.104702571428571 0 0.00756414141414141 0.0241060815390503 0.0249016315790051 0.00807384033613446 0.0474032857142857
"3592" 912351533 "JMP-S7" 114.955497 -30.171249 0.0149947619047619 0.773287659635837 0.104702571428571 0 0.00756414141414141 0.0241060815390503 0.0249016315790051 0.00807384033613446 0.0474032857142857
"3593" 912351534 "JMP-S7" 114.955497 -30.171249 0.0149947619047619 0.773287659635837 0.104702571428571 0 0.00756414141414141 0.0241060815390503 0.0249016315790051 0.00807384033613446 0.0474032857142857
